IdEspacioProtegido;IdTipoEspacioProtegido;Nombre;Superficie
1;94;Valle del Cabriel  (ZEC);421797.00
51;98;El Prado - Rodriguillo;70.92
ES0000000;89;Sin determinar;99999.00
ES0000001;59;Illas Cíes;996.15
ES0000001;93;Illas Cíes;996.15
ES0000001;95;Illas Cíes;16.42
ES0000003;59;PICOS DE EUROPA;23747.08
ES0000003;93;PICOS DE EUROPA;23747.08
ES0000004;93;LAGUNAS DE VILLAFÁFILA;32549.01
ES0000007;93;CAÑÓN DEL RÍO LOBOS;10201.95
ES0000010;93;SIERRA DE GUADARRAMA;68999.99
ES0000011;93;Monte de El Pardo;15289.00
ES0000012;93;Soto de Viñuelas;2977.00
ES0000013;59;TABLAS DE DAIMIEL;2345.79
ES0000013;93;TABLAS DE DAIMIEL;2345.79
ES0000014;93;MONFRAGÜE Y LAS DEHESAS DEL ENTORNO;116093.69
ES0000015;93;SIERRA Y CAÑONES DE GUARA;81411.98
ES0000016;59;ORDESA Y MONTE PERDIDO;15757.91
ES0000016;93;ORDESA Y MONTE PERDIDO;15757.91
ES0000017;93;CUENCA DE GALLOCANTA;15221.43
ES0000018;59;Prepirineu Central català;57268.68
ES0000018;93;Prepirineu Central català;57268.68
ES0000019;59;Aiguamolls de l'Alt Empordà;10899.23
ES0000019;93;Aiguamolls de l'Alt Empordà;10899.23
ES0000020;59;Delta de l'Ebre;48454.11
ES0000020;93;Delta de l'Ebre;48454.11
ES0000021;93;Secans de Mas de Melons-Alfés;7626.16
ES0000022;59;Aigüestortes;56127.05
ES0000022;93;Aigüestortes;56127.05
ES0000023;59;L'Albufera;27537.70
ES0000024;59;DOÑANA;113898.50
ES0000024;93;DOÑANA;113898.50
ES0000025;59;MARISMAS DEL ODIEL;6633.46
ES0000025;93;MARISMAS DEL ODIEL;6633.46
ES0000026;59;COMPLEJO ENDORREICO DE ESPERA;514.77
ES0000026;93;COMPLEJO ENDORREICO DE ESPERA;514.77
ES0000027;59;LAGUNA DE MEDINA;354.90
ES0000027;93;LAGUNA DE MEDINA;354.90
ES0000028;59;COMPLEJO ENDORREICO DE CHICLANA;793.01
ES0000028;93;COMPLEJO ENDORREICO DE CHICLANA;793.01
ES0000029;59;COMPLEJO ENDORREICO DEL PUERTO DE STA. MARIA;260.66
ES0000029;93;COMPLEJO ENDORREICO DEL PUERTO DE STA. MARIA;260.66
ES0000030;59;COMPLEJO ENDORREICO DE PUERTO REAL;863.21
ES0000030;93;COMPLEJO ENDORREICO DE PUERTO REAL;863.21
ES0000031;59;SIERRA DE GRAZALEMA;53410.50
ES0000031;93;SIERRA DE GRAZALEMA;53410.50
ES0000032;59;TORCAL DE ANTEQUERA;2004.85
ES0000032;93;TORCAL DE ANTEQUERA;2004.85
ES0000033;59;LAGUNA DE FUENTE DE PIEDRA;8667.38
ES0000033;93;LAGUNA DE FUENTE DE PIEDRA;8667.38
ES0000034;59;LAGUNAS DEL SUR DE CORDOBA;1501.80
ES0000034;93;LAGUNAS DEL SUR DE CORDOBA;1501.80
ES0000035;59;SIERRAS DE CAZORLA, SEGURA Y LAS VILLAS;210126.73
ES0000035;93;SIERRAS DE CAZORLA, SEGURA Y LAS VILLAS;210126.73
ES0000036;93;Islas Chafarinas;52.88
ES0000037;59;Es Trenc-Salobrar de Campos;1463.27
ES0000037;93;Es Trenc-Salobrar de Campos;1463.27
ES0000038;59;S'Albufera de Mallorca;2135.12
ES0000038;93;S'Albufera de Mallorca;2213.72
ES0000039;93;Jandía;15219.97
ES0000040;93;Islotes del norte de Lanzarote y Famara;17863.73
ES0000041;59;Ojeda, Inagua y Pajonales;3527.60
ES0000041;93;Ojeda, Inagua y Pajonales;3527.60
ES0000042;93;Dunas de Corralejo e Isla de Lobos;3144.53
ES0000043;59;Caldera de Taburiente;4354.70
ES0000043;93;Caldera de Taburiente;4354.70
ES0000044;59;Garajonay;3785.40
ES0000044;93;Garajonay;3785.40
ES0000045;59;SIERRA ALHAMILLA;8383.66
ES0000045;93;SIERRA ALHAMILLA;8383.66
ES0000046;59;CABO DE GATA-NIJAR;49509.01
ES0000046;93;CABO DE GATA-NIJAR;49509.01
ES0000047;59;DESIERTO DE TABERNAS;11463.03
ES0000047;93;DESIERTO DE TABERNAS;11463.03
ES0000048;59;PUNTA ENTINAS-SABINAR;1930.83
ES0000048;93;PUNTA ENTINAS-SABINAR;1930.83
ES0000049;59;LOS ALCORNOCALES;167766.98
ES0000049;93;LOS ALCORNOCALES;167766.98
ES0000050;59;SIERRA DE HORNACHUELOS;60031.99
ES0000050;93;SIERRA DE HORNACHUELOS;60031.99
ES0000051;59;SIERRA DE ARACENA Y PICOS DE AROCHE;186782.67
ES0000051;93;SIERRA DE ARACENA Y PICOS DE AROCHE;186782.67
ES0000052;59;SIERRA PELADA Y RIVERA DEL ASERRADOR;12305.08
ES0000052;93;SIERRA PELADA Y RIVERA DEL ASERRADOR;12305.08
ES0000053;59;SIERRA NORTE;177476.44
ES0000053;93;SIERRA NORTE;177476.44
ES0000054;59;Somiedo;28972.37
ES0000054;93;Somiedo;28972.37
ES0000055;59;Fuentes del Narcea y del Ibias;51042.00
ES0000055;93;Fuentes del Narcea y del Ibias;51451.85
ES0000056;93;Encinares del río Alberche y río Cofio;82990.14
ES0000057;93;Alto Lozoya;7834.45
ES0000058;59;El Fondo d'Elx-Crevillent;2374.63
ES0000058;93;El Fondo d'Elx-Crevillent;2392.18
ES0000059;59;Llacunes de la Mata i Torrevieja;3709.16
ES0000059;93;Lagunas de la Mata y Torrevieja;3731.57
ES0000060;59;Prat de Cabanes i Torreblanca;1939.98
ES0000061;59;Àrees emergides de les Illes Columbretes;19.41
ES0000061;93;Illes Columbretes;12305.96
ES0000062;59;OBARENES-SIERRA DE CANTABRIA;5091.35
ES0000062;93;OBARENES-SIERRA DE CANTABRIA;5091.38
ES0000063;59;SIERRA DE ALCARAMA Y VALLE DEL ALHAMA;10199.45
ES0000063;93;SIERRA DE ALCARAMA Y VALLE DEL ALHAMA;10199.90
ES0000064;59;PEÑAS DE IREGUA, LEZA Y JUBERA;8410.00
ES0000064;93;PEÑAS DE IREGUA, LEZA Y JUBERA;8410.00
ES0000065;59;PEÑAS DE ARNEDILLO, PEÑALMONTE Y PEÑA ISASA;3437.00
ES0000065;93;PEÑAS DE ARNEDILLO, PEÑALMONTE Y PEÑA ISASA;3436.00
ES0000067;59;SIERRAS DE DEMANDA, URBIÓN, CEBOLLERA Y CAMEROS;138571.73
ES0000067;93;SIERRAS DE DEMANDA, URBIÓN, CEBOLLERA Y CAMEROS;138572.23
ES0000068;59;EMBALSE DE ORELLANA Y SIERRA DE PELA;42667.76
ES0000068;93;EMBALSE DE ORELLANA Y SIERRA DE PELA;42667.76
ES0000069;59;EMBALSE DE CORNALVO Y SIERRA BERMEJA;13038.59
ES0000069;93;EMBALSE DE CORNALVO Y SIERRA BERMEJA;13038.59
ES0000070;59;SIERRA DE SAN PEDRO;115176.49
ES0000070;93;SIERRA DE SAN PEDRO;115176.49
ES0000071;93;LLANOS DE CÁCERES Y SIERRA DE FUENTES;69665.08
ES0000072;59;SIERRA GRANDE DE HORNACHOS;12469.29
ES0000072;93;SIERRA GRANDE DE HORNACHOS;12469.29
ES0000073;59;Costa Brava de Mallorca;8380.23
ES0000073;93;Costa Brava de Mallorca;8380.23
ES0000074;59;Cap de cala Figuera;794.81
ES0000074;93;Cap de cala Figuera;794.81
ES0000078;59;Es Vedrà-Es Vedranell;637.74
ES0000078;93;Es Vedrà - Vedranell;637.74
ES0000079;59;La Victòria;1001.37
ES0000079;93;La Victòria;1001.37
ES0000080;59;Cap Vermell;77.44
ES0000080;93;Cap Vermell;77.44
ES0000081;59;Cap Enderrocat-Cap Blanc;7079.88
ES0000081;93;Cap Enderrocat-cap Blanc;7123.46
ES0000082;59;Tagomago;556.23
ES0000082;93;Tagomago;556.23
ES0000083;59;Arxipèlag de Cabrera;20663.77
ES0000083;93;Arxipèlag de Cabrera;20663.77
ES0000084;59;Ses Salines d'Eivissa i Formentera;16477.54
ES0000084;93;Ses Salines d'Eivissa i Formentera;16477.54
ES0000085;93;Ribadeo;620.96
ES0000086;93;Ría de Ortigueira e Ladrido;3036.13
ES0000087;93;Complexo intermareal Umia - O Grove, A Lanzada, punta Carreirón e lagoa Bodeira;2828.52
ES0000088;93;SIERRA DE LOS CANALIZOS;25777.17
ES0000089;93;VALLE DEL TIETAR Y EMBALSES DE ROSARITO Y NAVALCAN;68326.48
ES0000090;59;SIERRA MORENA;133785.51
ES0000090;93;SIERRA MORENA;133872.58
ES0000091;93;HUMEDALES DE LA MANCHA;14615.85
ES0000092;93;ALTO TAJO;191212.94
ES0000093;93;MONTES DE TOLEDO;218010.72
ES0000094;93;PARAMERAS DE MARANCHON, HOZ DEL MESA Y ARAGONCILLO;46287.02
ES0000095;93;Tigaiga;638.75
ES0000096;59;Pozo Negro;9145.29
ES0000096;93;Pozo Negro;9145.29
ES0000097;93;Betancuria;16668.93
ES0000098;93;Salinas de Janubio;163.00
ES0000099;93;Los Ajaches;2948.10
ES0000100;93;La Geria;15306.25
ES0000101;93;Lajares, Esquinzo y costa del Jarubio;7290.04
ES0000102;59;Garoé;1124.00
ES0000102;93;Garoé;1124.00
ES0000103;93;El Hierro;12415.17
ES0000104;93;Gorreta y Salmor;601.25
ES0000105;93;Acantilados de Alajeró, La Dama y Valle Gran Rey;670.25
ES0000106;93;Teno;8016.00
ES0000107;93;Montes y cumbre de Tenerife;68023.02
ES0000108;59;Los Órganos;151.28
ES0000108;93;Los Órganos;159.00
ES0000109;93;Anaga;14276.77
ES0000110;93;Ayagaures y Pilancones;9689.35
ES0000111;59;Tamadaba;7486.56
ES0000111;93;Tamadaba;7448.70
ES0000112;59;Juncalillo del Sur;188.18
ES0000112;93;Juncalillo del Sur;188.18
ES0000113;59;Macizo de Tauro;1244.10
ES0000113;93;Macizo de Tauro;1244.10
ES0000114;93;Cumbres y acantilados del norte de La Palma;22701.15
ES0000115;59;HOCES DEL RÍO DURATÓN;4954.17
ES0000115;93;HOCES DEL RÍO DURATÓN;4954.17
ES0000116;59;VALLE DE IRUELAS;8619.07
ES0000116;93;VALLE DE IRUELAS;8619.07
ES0000118;93;ARRIBES DEL DUERO;106822.42
ES0000119;93;Carrizales y sotos de Aranjuez;14930.61
ES0000120;59;Salinas de Santa Pola;2504.12
ES0000120;93;Salines de Santa Pola.;2512.03
ES0000121;93;Illots de Benidorm i Serra Gelada;6192.47
ES0000122;59;Aritzakun-Urritzate-Gorramendi;6001.39
ES0000122;93;Aritzakun-Urrizate;6001.39
ES0000123;59;Larra-Aztaparreta;3921.03
ES0000123;93;Larra-Aztaparreta;3922.04
ES0000124;59;Sierra de Illón y Foz de Burgui;4696.64
ES0000124;93;Sierra de Illón y Foz de Burgui;431.00
ES0000125;59;Sierra de Leire, Foz de Arbaiun;8893.88
ES0000125;93;Sierra de Leyre, Foz de Arbayún;8375.00
ES0000126;59;Roncesvalles-Selva de Irati;18057.40
ES0000126;93;Roncesvalles-Selva de Irati;18057.40
ES0000127;59;Peña Izaga;2217.25
ES0000127;93;Peña Izaga;2217.25
ES0000128;59;Sierra de San Miguel;3113.44
ES0000128;93;Sierra de San Miguel;3113.45
ES0000129;59;Sierra de Artxuga, Zarikieta y Montes de Areta;19529.11
ES0000129;93;Sierra de Artxuba, Zarikieta y Montes de Areta;19530.07
ES0000130;59;Sierra de Arrigorrieta y Peña Ezkaurre;6377.40
ES0000130;93;Sierra de Arrigorrieta y Peña Ezkaurre;5004.00
ES0000132;59;Arabarko;1498.00
ES0000132;93;Arabarko;1498.00
ES0000133;59;Laguna de Pitillas;496.60
ES0000133;93;Laguna de Pitillas;496.60
ES0000134;59;Embalse de las Cañas;178.81
ES0000134;93;Embalse de las Cañas;178.81
ES0000135;59;Estanca de los Dos Reinos;31.00
ES0000135;93;Balsa de Dos Reinos;31.00
ES0000136;93;ESTEPAS DE BELCHITE-EL PLANERON-LA LOMAZA;25001.29
ES0000137;93;LOS VALLES;31987.67
ES0000138;93;GALACHOS DE LA ALFRANCA DE PASTRIZ, LA CARTUJA Y EL BURGO DE EBRO;2186.00
ES0000139;93;Estepas cerealistas de los ríos Jarama y Henares;33208.56
ES0000140;59;BAHIA DE CADIZ;10507.75
ES0000140;93;BAHIA DE CADIZ;10507.75
ES0000141;59;Parque Nacional de Timanfaya;5180.70
ES0000141;93;Parque Nacional de Timanfaya;5180.70
ES0000142;93;Cortados y cantiles de los ríos Jarama y Manzanares;28006.05
ES0000143;93;Marismas de Santoña y Noja;6760.13
ES0000143;97;ZEPA-MARISMAS DE SANTOÑA, VICTORIA Y JOYEL;6760.19
ES0000144;93;Urdaibaiko Itsasadarra / Ría de Urdaibai ;3242.00
ES0000145;59;Mondragó;753.64
ES0000145;93;Mondragó;753.64
ES0000146;59;Delta del Llobregat;918.12
ES0000146;93;Delta del Llobregat;918.12
ES0000147;59;Marjal de Pego-Oliva;1255.01
ES0000147;93;Marjal de Pego-Oliva.;1252.04
ES0000148;59;La Marjal dels Moros;619.45
ES0000149;59;POSETS - MALADETA;33916.43
ES0000149;93;POSETS - MALADETA;34429.47
ES0000150;93;PEÑA DE ETXAURI;69.87
ES0000151;93;CAPARRETA;36.34
ES0000153;93;AREA ESTEPARIA DEL ESTE DE ALBACETE;25756.60
ES0000154;93;ZONA ESTEPARIA DE EL BONILLO;17279.69
ES0000155;93;SIERRAS DE ALMADÉN-CHILLÓN-GUADALMEZ;7507.92
ES0000157;93;CAMPO DE CALATRAVA;8978.42
ES0000158;93;AREAS ESTEPARIAS DEL CAMPO DE MONTIEL;16110.46
ES0000159;93;HOCES DEL CABRIEL, GUADAZAON Y OJOS DE MOYA;64566.72
ES0000160;59;HOZ DEL RIO GRITOS Y PARAMOS DE LAS VALERAS;1811.52
ES0000160;93;HOZ DEL RIO GRITOS Y PARAMOS DE LAS VALERAS;1811.52
ES0000161;59;LAGUNA DE EL HITO;1001.40
ES0000161;93;LAGUNA DE EL HITO;1001.40
ES0000162;93;SERRANIA DE CUENCA;192458.54
ES0000163;93;SIERRA DE ALTOMIRA;29831.42
ES0000164;59;SIERRA DE AYLLON;91218.26
ES0000164;93;SIERRA DE AYLLON;94686.40
ES0000165;59;VALLE Y SALINAS DEL SALADO;11585.19
ES0000165;93;VALLE Y SALINAS DEL SALADO;11869.72
ES0000166;59;BARRANCO DEL RÍO DULCE;8347.98
ES0000166;93;BARRANCO DEL DULCE;8347.94
ES0000167;93;ESTEPAS CEREALISTAS DE LA CAMPIÑA;2488.17
ES0000168;59;LLANURAS DE OROPESA, LAGARTERA Y CALERA Y CHOZAS;14905.26
ES0000168;93;LLANURAS DE OROPESA, LAGARTERA Y CALERA Y CHOZAS;14905.27
ES0000169;59;RIO TAJO EN CASTREJON, ISLAS DE MALPICA DE TAJO Y AZUTAN;2157.56
ES0000169;93;RIO TAJO EN CASTREJON, ISLAS DE MALPICA DE TAJO Y AZUTAN;2157.56
ES0000170;93;AREA ESTEPARIA DE LA MANCHA NORTE;107245.96
ES0000171;93;EL PLANO - BLANCA ALTA;8812.69
ES0000172;93;RINCON DEL BU - LA NASA - TRIPAZUL;3643.14
ES0000173;59;Sierra Espuña;17692.72
ES0000173;93;PARQUE REGIONAL DE SIERRA ESPUÑA;17692.72
ES0000174;93;SIERRA DE LA PILA;8097.71
ES0000175;59;Salinas y Arenales de San Pedro del Pinatar;708.79
ES0000175;93;LAS SALINAS Y ARENALES DE SAN PEDRO DEL PINATAR;708.79
ES0000176;93;Costa da Morte (Norte);8007.47
ES0000180;93;ESTEPAS DE MONEGRILLO Y PINA;24533.00
ES0000181;93;LA RETUERTA Y SALADAS DE SÁSTAGO;36005.00
ES0000182;93;VALCUERNA, SERRETA NEGRA Y LIBEROLA;35337.87
ES0000183;93;EL BASAL, LAS MENORCAS Y LLANOS DE CARDIEL;6987.00
ES0000184;93;VALLE DEL TIÉTAR;64189.57
ES0000185;93;CERRO DE GUISANDO;3648.83
ES0000186;93;PINARES DEL BAJO ALBERCHE;50198.19
ES0000187;93;MONTES DE MIRANDA DE EBRO Y AMEYUGO;6661.81
ES0000188;93;VALLES DEL VOLTOYA Y EL ZORITA;49374.55
ES0000189;93;CAMPO AZÁLVARO-PINARES DE PEGUERINOS;28303.09
ES0000190;93;ENCINARES DE LOS RÍOS ADAJA Y VOLTOYA;27047.93
ES0000191;93;EMBALSE DEL EBRO;5963.66
ES0000192;93;HUMADA-PEÑA AMAYA;39844.70
ES0000193;93;SIERRA DE LA TESLA-VALDIVIELSO;21230.99
ES0000194;93;OTEROS-CAMPOS;31686.44
ES0000195;93;HUMEDAL DE AJAUQUE Y RAMBLA SALADA;1622.03
ES0000196;93;ESTEPAS DE YECLA;4244.30
ES0000197;93;Acantilados del Monte Hacho;28.50
ES0000198;93;Liébana;29064.37
ES0000198;97;ZEPA-LIEBANA;29197.04
ES0000199;93;SIERRA DE LA FAUSILLA;899.21
ES0000200;93;ISLA GROSA;16.84
ES0000201;93;CAMINO DE SANTIAGO;22698.21
ES0000202;93;CAMPO DE AZABA;36449.61
ES0000203;93;ALTOS DE BARAHONA;42894.42
ES0000204;93;TIERRA DE CAMPIÑAS;139444.54
ES0000205;59;LAGUNAS DEL CANAL DE CASTILLA;75.44
ES0000205;93;LAGUNAS DEL CANAL DE CASTILLA;75.44
ES0000206;93;CAÑONES DEL DUERO;17374.01
ES0000207;93;PENILLANURAS-CAMPOS SUR;23799.95
ES0000208;93;LLANURAS DEL GUAREÑA;41766.65
ES0000209;93;TIERRA DEL PAN;14584.96
ES0000210;59;ALTO SIL;43723.93
ES0000210;93;ALTO SIL;43723.93
ES0000211;59;Desembocadura del riu Millars;345.84
ES0000211;93;Desembocadura del riu Millars;345.85
ES0000212;93;Sierra de Martés - Muela de Cortes;153191.00
ES0000213;59;Serres de Mariola i el Carrascar de la Font Roja;19945.90
ES0000214;93;Illots de Tabarca;14565.95
ES0000215;93;OTEROS-CEA;4445.01
ES0000216;93;LA NAVA-CAMPOS SUR;39211.25
ES0000217;93;PENILLANURAS-CAMPOS NORTE;13241.83
ES0000218;93;CAMPO DE ARGAÑÁN;17302.39
ES0000219;93;RÍO ALAGÓN;2147.12
ES0000220;93;RIBERAS DEL PISUERGA;625.99
ES0000221;59;Sa Dragonera;1278.89
ES0000221;93;Sa Dragonera;1278.89
ES0000222;59;La Trapa;431.44
ES0000222;93;La Trapa;431.44
ES0000223;93;Sa Foradada;108.78
ES0000224;93;Muleta;161.34
ES0000225;59;Sa Costera;792.46
ES0000225;93;Sa Costera;792.46
ES0000226;59;L'Albufereta;445.70
ES0000226;93;L'Albufereta;445.70
ES0000227;59;Muntanyes d'Artà;14813.48
ES0000227;93;Muntanyes d'Artà;14813.48
ES0000228;59;Cap de ses Salines;3750.93
ES0000228;93;Cap de ses Salines;3750.93
ES0000229;59;Costa Nord de Ciutadella;681.50
ES0000229;93;Costa Nord de Ciutadella;681.50
ES0000230;93;La Vall;5334.36
ES0000231;59;Dels Alocs a Fornells;2706.80
ES0000231;93;Dels Alocs a Fornells;2706.80
ES0000232;59;La Mola i s'Albufera de Fornells;1524.28
ES0000232;93;La Mola i s'Albufera de Fornells;1524.28
ES0000233;59;D'Addaia a s'Albufera;2840.37
ES0000233;93;D'Addaia a s'Albufera;2840.37
ES0000234;59;S'Albufera des Grau;2561.48
ES0000234;93;S'Albufera des Grau;2561.48
ES0000235;59;De s'Albufera a la Mola;2012.40
ES0000235;93;De s'Albufera a la Mola;2012.40
ES0000236;59;Illa de l'Aire;30.92
ES0000236;93;Illa de l'Aire;30.92
ES0000237;59;Des Canutells a Llucalari;1822.20
ES0000237;93;Des Canutells a Llucalari;1822.20
ES0000238;59;Son Bou i barranc de sa Vall;1185.03
ES0000238;93;Son Bou i barranc de sa Vall;1185.03
ES0000239;59;De Binigaus a cala Mitjana;1853.81
ES0000239;93;De Binigaus a cala Mitjana;1853.81
ES0000240;59;Costa Sud de Ciutadella;1133.00
ES0000240;93;Costa Sud de Ciutadella;1133.00
ES0000241;59;Costa dels Amunts;688.47
ES0000241;93;Costa dels Amunts;688.47
ES0000242;59;Illots de Santa Eulària, Rodona i es Canà;70.19
ES0000242;93;Illots de Santa Eulària, Rodona i es Canà;70.19
ES0000243;93;Txingudi;138.06
ES0000244;93;Salvada Mendilerroa / Sierra Salvada;3696.67
ES0000245;93;Valderejo-Arcena Mendilerroa / Valderejo-Sierra de Árcena;6608.86
ES0000246;93;Arabako Hegoaldeko Mendilerroak / Sierras Meridionales de Álava;16235.76
ES0000247;93;RIBERAS DE LOS RÍOS HUEBRA Y YELTES;2194.70
ES0000248;93;Desfiladero de la Hermida;6360.16
ES0000248;97;ZEPA-DESFILADERO DE LA HERMIDA;6360.31
ES0000249;93;Sierra de Peña Sagra;5061.81
ES0000249;97;ZEPA-SIERRA DE PEÑA SAGRA;5061.75
ES0000250;93;Sierra de Hijar;4723.98
ES0000250;97;ZEPA-SIERRA DE HIJAR;4739.79
ES0000251;93;Sierra del Cordel y cabeceras del Nansa y del Saja;16230.88
ES0000251;97;ZEPA-SIERRA DEL CORDEL Y CABECERAS DEL NANSA Y DEL SAJA;16241.85
ES0000252;93;Embalse del Ebro;6696.78
ES0000252;97;ZEPA-EMBALSE DEL EBRO;6696.83
ES0000253;93;Hoces del Ebro;4086.44
ES0000253;97;ZEPA-HOCES DEL EBRO;4086.90
ES0000254;93;Illa de Ons;928.21
ES0000254;95;Illa de Ons;928.21
ES0000255;93;PÁRAMO DE LAYNA;7521.57
ES0000256;93;ISLAS HORMIGAS;154.00
ES0000257;93;SIERRAS DE RICOTE Y LA NAVELA;7643.64
ES0000258;93;Costa de Ferrolterra - Valdoviño;4284.45
ES0000259;93;SIERRA DE MOJANTES;1486.52
ES0000260;93;MAR MENOR;14646.39
ES0000261;93;SIERRA DE ALMENARA, MORERAS Y CABO COPE;22201.27
ES0000262;93;SIERRAS DEL GIGANTE-PERYCAI, LOMAS DEL BUITRE-RIO LUCHENA Y SIERRA DE LA TORRECILLA;25677.67
ES0000263;93;LLANO DE LAS CABRAS;965.24
ES0000264;93;SIERRA DE LA MUELA Y CABO TIÑOSO;10938.48
ES0000265;93;SIERRA DEL MOLINO, EMBALSE DEL QUIPAR Y LLANOS DEL CAGITAN;28349.33
ES0000266;93;SIERRA DE MORATALLA;21504.85
ES0000267;93;SIERRA DE BURETE, LAVIA Y CAMBRÓN;21796.70
ES0000268;93;SALADARES DEL GUADALENTIN;3001.80
ES0000269;93;MONTE EL VALLE Y SIERRAS DE ALTAHONA Y ESCALONA;14814.22
ES0000270;93;ISLA CUEVA LOBOS;28.27
ES0000271;93;ISLA DE LAS PALOMAS;28.27
ES0000272;93;BRAZO DEL ESTE;1652.79
ES0000273;93;EMBALSE DE CORDOBILLA;1457.09
ES0000274;93;EMBALSE DEMALPASILLO;522.41
ES0000275;93;COMPLEJO ENDORREICO LEBRIJA-LAS CABEZAS;793.05
ES0000276;93;PEÑON DE ZAFRAMAGON;322.79
ES0000277;93;COLLARADA - IBÓN DE IP;3456.33
ES0000278;93;VIÑAMALA;25274.56
ES0000279;93;ALTO CINCA;14721.57
ES0000280;93;COTIELLA - SIERRA FERRERA;25330.90
ES0000281;93;EL TURBÓN Y SIERRA DE SÍS;24399.21
ES0000282;93;SALVATIERRA - FOZES DE FAGO Y BINIÉS;2579.09
ES0000283;93;SIERRAS DE LEYRE Y ORBA;5812.19
ES0000284;93;SOTOS Y CARRIZALES DEL RÍO ARAGÓN;1939.41
ES0000285;93;SAN JUAN DE LA PEÑA Y PEÑA OROEL;6149.18
ES0000286;93;SIERRA DE CANCIÁS - SILVES;7810.62
ES0000287;93;SIERRAS DE SANTO DOMINGO Y CABALLERA Y RÍO ONSELLA;35746.37
ES0000288;93;SIERRA DE MONGAY;3164.72
ES0000289;93;LAGUNAS Y CARRIZALES DE CINCO VILLAS;414.64
ES0000290;93;LA SOTONERA;8797.30
ES0000291;93;SERRETA DE TRAMACED;3463.50
ES0000292;93;LOMA LA NEGRA - BARDENAS;6477.91
ES0000293;93;MONTES DE ZUERA, CASTEJÓN DE VALDEJASA Y EL CASTELLAR;25542.16
ES0000294;93;LAGUNA DE SARIÑENA Y BALSA DE LA ESTACIÓN;654.72
ES0000295;93;SIERRA DE ALCUBIERRE;42108.08
ES0000296;93;EMBALSE DEL PAS Y SANTA RITA;184.95
ES0000297;93;SIERRA DE MONCAYO - LOS FAYOS - SIERRA DE ARMAS;18118.88
ES0000298;93;MATARRAÑA - AIGUABARREIX;36790.44
ES0000299;93;DESFILADEROS DEL RÍO JALÓN;22679.17
ES0000300;93;RÍO HUERVA Y LAS PLANAS;30326.47
ES0000302;93;PARAMERAS DE BLANCAS;4033.01
ES0000303;93;DESFILADEROS DEL RÍO MARTÍN;44785.81
ES0000304;93;PARAMERAS DE CAMPO VISIEDO;17772.32
ES0000305;93;PARAMERAS DE ALFAMBRA;3271.66
ES0000306;93;RÍO GUADALOPE - MAESTRAZGO;54249.41
ES0000307;93;PUERTOS DE BECEITE;14785.16
ES0000308;93;PARAMERAS DE POZONDÓN;2461.05
ES0000309;93;MONTES UNIVERSALES - SIERRA DEL TREMEDAL;32031.87
ES0000310;93;Llanos y cuchillos de Antigua;9915.89
ES0000313;93;Complexo litoral de Corrubedo;977.35
ES0000315;93;Ubiña-La Mesa;39331.01
ES0000316;93;Ponga- Amieva;28102.18
ES0000317;59;Penarronda-Barayo;4268.75
ES0000317;93;Penarronda-Barayo;4268.75
ES0000318;59;Cabo Busto-Luanco;11599.00
ES0000318;93;Cabo Busto-Luanco;9907.27
ES0000319;59;Ría de Ribadesella-Ría de Tinamayor;5790.76
ES0000319;93;Ría de Ribadesella-Ría de Tinamayor;5790.76
ES0000320;93;Embalses del centro (San Andrés,la Granda, Trasona y la Furta);267.73
ES0000321;93;Anglesola-Vilagrassa;1125.17
ES0000322;93;Granyena;6662.15
ES0000323;93;Ría de Villaviciosa;1249.50
ES0000324;93;EMBALSE DE ARROCAMPO;830.56
ES0000325;93;CAMPIÑA SUR - EMBALSE DE ARROYO CONEJOS;44807.86
ES0000326;93;EMBALSE DE BORBOLLÓN;1007.81
ES0000327;93;EMBALSE DE LOS CANCHALES;900.97
ES0000328;93;EMBALSE DE MONTIJO;393.73
ES0000329;93;EMBALSE DE VALDECAÑAS;8167.58
ES0000330;93;EMBALSE DE VALUENGO;284.95
ES0000331;93;IGLESIA DE LA PURIFICACIÓN DE ALMENDRALEJO;61.90
ES0000332;93;LLANOS DE TRUJILLO;7707.08
ES0000333;93;LLANOS DE ZORITA Y EMBALSE DE SIERRA BRAVA;18695.78
ES0000334;93;SIERRAS CENTRALES Y EMBALSE DE ALANGE;17692.04
ES0000335;93;SIERRAS DE PEÑALSORDO Y CAPILLA;4516.65
ES0000336;93;ISLA DE ALBORAN;7.88
ES0000337;59;ESTRECHO;19179.70
ES0000337;93;ESTRECHO;19179.70
ES0000338;93;Acantilado de Las Traviesas;45.61
ES0000339;93;Roques de Garafía;2.53
ES0000340;93;Roque Negro;1.60
ES0000341;93;Los Órganos;181.57
ES0000342;93;Costa de Majona, El Águila y Avalo;164.32
ES0000343;93;Acantilados de Santo Domingo;9.25
ES0000344;93;Roque de la Playa;0.55
ES0000345;93;Rasca y Guaza;1031.38
ES0000346;93;Tamadaba;8555.43
ES0000347;93;Pozo Negro;9803.11
ES0000348;93;Costa del norte de Fuerteventura;1425.78
ES0000349;93;Vallebrón y valles de Fimapaire y Fenimoy;5803.32
ES0000350;93;Llanos de La Corona y Tegala Grande;2751.16
ES0000351;93;Llanos de La Mareta y cantil del Rubicón;2385.96
ES0000355;93;HURDES;27100.73
ES0000356;93;RIBEROS DEL ALMONTE;9735.33
